INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001.0,SVU,CSE,43000,103243.0,BCA,GIRLS
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001.0,SVU,ECE,43000,127246.0,BCA,GIRLS
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001.0,SVU,EEE,43000,145730.0,BCA,GIRLS
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001.0,SVU,MEC,43000,139762.0,BCA,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,CHE,10000,159900.0,BCA,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,CIV,10000,53647.0,BCA,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,CSE,10000,8223.0,BCA,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,ECE,10000,11081.0,BCA,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,EEE,10000,28203.0,BCA,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,MEC,10000,83160.0,BCA,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CIV,43000,174242.0,BCA,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CSE,43000,130124.0,BCA,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,ECE,43000,143380.0,BCA,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,EEE,43000,169966.0,BCA,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,MEC,43000,176223.0,BCA,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,CSE,43000,157142.0,BCA,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,CSG,43000,170860.0,BCA,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,CSM,43000,172967.0,BCA,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,ECE,43000,158620.0,BCA,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,CIV,70000,176377.0,BCA,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,CSE,70000,63410.0,BCA,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,ECE,70000,82684.0,BCA,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,EEE,70000,173479.0,BCA,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,MEC,70000,147620.0,BCA,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CIV,49100,141874.0,BCA,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CSE,49100,60855.0,BCA,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,ECE,49100,65638.0,BCA,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,EEE,49100,176625.0,BCA,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,MEC,49100,153716.0,BCA,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,CIV,43000,177239.0,BCA,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,CSE,43000,117352.0,BCA,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,ECE,43000,149603.0,BCA,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,EEE,43000,174029.0,BCA,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,MEC,43000,122285.0,BCA,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CIV,43000,127646.0,BCA,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CSD,43000,171854.0,BCA,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CSE,43000,163914.0,BCA,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CSM,43000,175558.0,BCA,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,ECE,43000,174913.0,BCA,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,MEC,43000,176634.0,BCA,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,CSD,52400,174518.0,BCA,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,CSE,52400,177072.0,BCA,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,ECE,52400,168355.0,BCA,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,EEE,52400,150904.0,BCA,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,AID,43000,127584.0,BCA,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CAI,43000,104008.0,BCA,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CIV,43000,147787.0,BCA,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CSE,43000,140297.0,BCA,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,ECE,43000,166750.0,BCA,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,EEE,43000,166837.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,AID,43000,79516.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,AIM,43000,90687.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIC,43000,146926.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIT,43000,132984.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIV,43000,150630.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSD,43000,90539.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSE,43000,98635.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,ECE,43000,101361.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,EEE,43000,166739.0,BCA,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,MEC,43000,161940.0,BCA,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CAI,55600,176224.0,BCA,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CSD,55600,172482.0,BCA,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CSE,55600,154384.0,BCA,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CSM,55600,173310.0,BCA,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,ECE,55600,170370.0,BCA,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,EEE,55600,175965.0,BCA,GIRLS
GVIC,GOLDEN VALLEY INTEGRATED CAMPUS,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CSE,46700,174539.0,BCA,GIRLS
GVIC,GOLDEN VALLEY INTEGRATED CAMPUS,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,ECE,46700,117311.0,BCA,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,CIV,10000,176828.0,BCA,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,CSE,10000,15036.0,BCA,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,ECE,10000,47179.0,BCA,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,EEE,10000,145916.0,BCA,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,FDT,10000,123478.0,BCA,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,MEC,10000,177084.0,BCA,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CAI,43000,176070.0,BCA,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CSD,43000,91277.0,BCA,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CSE,43000,176648.0,BCA,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,ECE,43000,168408.0,BCA,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,EEE,43000,97397.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CIV,43000,159204.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CSD,43000,175947.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CSE,43000,136416.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CSM,43000,157407.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,ECE,43000,168334.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,EEE,43000,146549.0,BCA,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,MEC,43000,164422.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CAI,67800,47412.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CIV,67800,152791.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSC,67800,58866.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSD,67800,49454.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSE,67800,54819.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSM,67800,37292.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CST,67800,72895.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,ECE,67800,56268.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,EEE,67800,90592.0,BCA,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,MEC,67800,164483.0,BCA,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CAI,43000,159474.0,BCA,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CIV,43000,152198.0,BCA,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CSC,43000,177004.0,BCA,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CSE,43000,134842.0,BCA,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,ECE,43000,173112.0,BCA,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,EEE,43000,176868.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,AID,57200,119943.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CAI,57200,110474.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CIV,57200,175780.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CSD,57200,112250.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CSE,57200,99150.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,ECE,57200,133977.0,BCA,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,EEE,57200,158770.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CAD,65400,139197.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CAI,65400,106226.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CCC,65400,150926.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIA,65400,140640.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIC,65400,117058.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIT,65400,137676.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIV,65400,163128.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSE,65400,116281.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSM,65400,91989.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,ECE,65400,169988.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,EEE,65400,171824.0,BCA,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,MEC,65400,174087.0,BCA,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,CAI,60600,172119.0,BCA,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,CSE,60600,174825.0,BCA,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,CSM,60600,166144.0,BCA,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,ECE,60600,174733.0,BCA,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,EEE,60600,139442.0,BCA,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,MEC,60600,149928.0,BCA,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,AID,51400,157795.0,BCA,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CIV,51400,169387.0,BCA,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CSE,51400,172416.0,BCA,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,ECE,51400,168146.0,BCA,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,EEE,51400,175094.0,BCA,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,MEC,51400,152139.0,BCA,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CAI,50300,158141.0,BCA,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSD,50300,174685.0,BCA,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSE,50300,175686.0,BCA,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSM,50300,170739.0,BCA,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,ECE,50300,169560.0,BCA,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,MEC,50300,169135.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIV,74500,172540.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSC,74500,43278.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSD,74500,39324.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSE,74500,36163.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSM,74500,50040.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,ECE,74500,60664.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,EEE,74500,155352.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,INF,74500,76875.0,BCA,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,MEC,74500,168101.0,BCA,GIRLS
SVCP,SRI VENKATESWARA COLLEGE OF PHARMACY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2007.0,SVU,PHD,65000,168024.0,BCA,GIRLS
